make,model,version,price,fuel,year,kms,power,doors,shift,color,photos,is_professional,province,make_number,model_number,model_numberdos,make_model_ref,combustible_int,provincia_numero,cambio_int,prof_int,color_limpio,color_numero,km_0,km_0_int
MERCEDES-BENZ,Clase C,MERCEDES-BENZ Clase C C Coupe 220 d 2p.,31590,Diésel,2017.0,69000,170.0,2,Automático,Azul (Símil cuero ARTICO gris cristal/negro),25,True,Madrid,56,645,24,5624,0,29,1,1,Azul,234,False,0
VOLKSWAGEN,Caravelle,VOLKSWAGEN Caravelle Premium Larga 2.0 TDI 110kW BMT DSG 4p.,31500,Diésel,2020.0,41000,150.0,4,Automático,Negro,32,True,Vizcaya,38,681,31,3831,0,47,1,1,Negro,526,False,0
NISSAN,QASHQAI,NISSAN QASHQAI DIGT 103 kW 140 CV E6D ACENTA 5p.,22400,Gasolina,2021.0,0,140.0,5,Manual,Negro,30,True,Cantabria,37,548,35,3735,1,9,0,1,Negro,526,True,1
AUDI,Q5,AUDI Q5 2.0 TDI clean 140kW quatt S tro Advanced 5p.,32900,Diésel,2017.0,110000,190.0,5,Automático,Azul,12,True,Cádiz,49,700,22,4922,0,15,1,1,Azul,234,False,0
VOLKSWAGEN,Golf,VOLKSWAGEN Golf GTI Performance 2.0 TSI 230cv DSG BMT 3p.,23600,Gasolina,2016.0,92000,230.0,3,Automático,Blanco,8,False,A Coruña,38,471,17,3817,1,0,1,0,Blanco,282,False,0
BENTLEY,Bentayga,BENTLEY Bentayga Bentayga W12 5p.,264900,Gasolina,2018.0,6000,608.0,5,Automático,Marrón,37,True,Málaga,70,874,5,7005,1,32,1,1,Marrón,505,True,1
JEEP,Cherokee,JEEP Cherokee 2.2 CRD 143kW Overland 9AT E6D 4WD 5p.,36000,Diésel,2019.0,22424,195.0,5,Automático,Beige,31,True,Barcelona,53,591,3,5303,0,7,1,1,Beige,278,False,0
HYUNDAI,Kona,HYUNDAI Kona 1.6 GDI HEV Tecno Red DCT 5p.,22900,Gasolina,2020.0,12000,141.0,5,Automático,Blanco,16,True,Madrid,35,654,29,3529,1,29,1,1,Blanco,282,False,0
MERCEDES-BENZ,GLB,MERCEDES-BENZ GLB 2.0 GLB 200 D DCT 110KW 150CV 5p.,40900,Diésel,2020.0,7000,150.0,5,Automático,Gris / Plata (GRIS MONTAÑA),25,True,Guipúzcoa,56,810,39,5639,0,20,1,1,Gris / Plata,412,True,1
OPEL,Grandland X,OPEL Grandland X 1.2 Turbo Opel 2020 5p.,24500,Gasolina,2020.0,1,130.0,5,Manual,Blanco (TECHO NEGRO),18,True,Burgos,23,651,32,2332,1,8,0,1,Blanco,282,True,1
LAND-ROVER,Discovery Sport,LAND-ROVER Discovery Sport 2.0L TD4 110kW 150CV 4x4 Pure 5p.,28000,Diésel,2018.0,37000,150.0,5,Manual,Blanco,13,False,Valencia,62,729,5,6205,0,45,0,0,Blanco,282,False,0
AUDI,A3,AUDI A3 35 TFSI 110kW 150CV S tronic Sportback 5p.,28700,Gasolina,2019.0,14000,150.0,5,Automático,Gris / Plata,41,True,Madrid,49,542,10,4910,1,29,1,1,Gris / Plata,412,False,0
BMW,X3,BMW X3 XDRIVE30D 5p.,23490,Diésel,2013.0,180000,258.0,5,Automático,Marrón,1,True,Vizcaya,50,662,11,5011,0,47,1,1,Marrón,505,False,0
BMW,X3,BMW X3 XDRIVE20D 5p.,43500,Diésel,2019.0,6682,190.0,5,Automático,300 Alpinweib (sÃ³lido),19,True,Alicante,50,662,11,5011,0,2,1,1,300 Alpinweib,90,True,1
MERCEDES-BENZ,Clase A,MERCEDES-BENZ Clase A Sedan A 250 e 4p.,43400,Híbrido enchufable,2020.0,1,218.0,4,Automático,Azul (Azul denim),33,True,Barcelona,56,660,26,5626,5,7,1,1,Azul,234,True,1
SUZUKI,Vitara,SUZUKI Vitara 1.4 T GLX Mild Hybrid 5p.,27437,Gasolina,2020.0,20,129.0,5,Manual,Blanco,22,True,Tarragona,31,580,12,3112,1,41,0,1,Blanco,282,True,1
AUDI,S5,AUDI S5 4.2 FSI quattro 2p.,23500,Gasolina,2008.0,92500,354.0,2,Manual,Negro,10,False,Teruel,49,710,23,4923,1,43,0,0,Negro,526,False,0
VOLVO,XC60,VOLVO XC60 2.0 D3 RDesign 5p.,37500,Diésel,2019.0,18000,150.0,5,Manual,Azul (BURSTING BLUE),22,True,León,51,701,16,5116,0,26,0,1,Azul,234,False,0
PEUGEOT,508 Hybrid,PEUGEOT 508 Hybrid SW GT Line 225 eEAT8 5p.,31900,Híbrido enchufable,2020.0,17372,225.0,5,Automático,Blanco,15,True,Sevilla,29,766,42,2942,5,39,1,1,Blanco,282,False,0
CITROEN,C5 Aircross,CITROEN C5 Aircross PureTech 96kW 130CV SS Feel 5p.,24647,Gasolina,2020.0,0,131.0,5,Manual,Blanco,8,True,Vizcaya,20,692,38,2038,1,47,0,1,Blanco,282,True,1
PEUGEOT,2008,PEUGEOT 2008 Allure Pack BlueHDI 81kW 110CV 5p.,24230,Diésel,2021.0,0,110.0,5,Manual,Blanco (nacarado),9,True,Alicante,29,502,33,2933,0,2,0,1,Blanco,282,True,1
BMW,Serie 5,BMW Serie 5 525DA TOURING 5p.,34900,Diésel,2018.0,34000,231.0,5,Automático,Gris / Plata,18,True,Madrid,50,593,7,5007,0,29,1,1,Gris / Plata,412,False,0
BENTLEY,Continental GT,BENTLEY Continental GT - 2p.,36900,Gasolina,2005.0,116907,560.0,2,Automático,Azul (*LRO*),54,True,Madrid,70,869,4,7004,1,29,1,1,Azul,234,False,0
AUDI,Q2,AUDI Q2 Design 30 TDI 85kW 116CV 5p.,27900,Diésel,2019.0,11656,116.0,5,Manual,Azul (AZUL ARA EFECTO CRISTAL),4,True,Murcia,49,684,18,4918,0,31,0,1,Azul,234,False,0
BMW,X6,BMW X6 xDrive30d 5p.,29900,Diésel,2013.0,49999,245.0,5,Automático,Gris / Plata,17,True,Barcelona,50,790,19,5019,0,7,1,1,Gris / Plata,412,False,0
LAND-ROVER,Range Rover Evoque,LAND-ROVER Range Rover Evoque 2.0L eD4 Diesel 150CV 4x2 Pure 5p.,25990,Diésel,2015.0,66500,150.0,5,Automático,Gris / Plata (gris),40,True,Burgos,62,722,3,6203,0,8,1,1,Gris / Plata,412,False,0
VOLKSWAGEN,Golf,VOLKSWAGEN Golf GTE 1.4 TSI ePower 150kW 204CV DSG 5p.,24900,Híbrido enchufable,2017.0,55400,204.0,5,Automático,Blanco (0Q0Q Blanco Puro),20,True,Madrid,38,471,17,3817,5,29,1,1,Blanco,282,False,0
AUDI,A5,AUDI A5 2.0 TFSI 140kW 190CV Sportback 5p.,32490,Gasolina,2017.0,67000,190.0,5,Manual,Blanco (Ibis),25,True,Madrid,49,659,14,4914,1,29,0,1,Blanco,282,False,0
MERCEDES-BENZ,Clase GLC,MERCEDES-BENZ Clase GLC GLC 220 d 4MATIC 5p.,33899,Diésel,2017.0,58741,170.0,5,Automático,197 Negro Obsidiana (metalizado),10,True,Valencia,56,795,35,5635,0,45,1,1,197 Negro Obsidiana,39,False,0
NISSAN,X-TRAIL,NISSAN XTRAIL 5 Plazas dCi 96 kW 130 CV NCONNECTA 5p.,23500,Diésel,2018.0,31772,130.0,5,Manual,Gris / Plata (GRIS OSCURO),33,True,Murcia,37,623,41,3741,0,31,0,1,Gris / Plata,412,False,0
AUDI,A3,AUDI A3 design edition 1.0 TFSI S tronic Sedan 4p.,23200,Gasolina,2018.0,14999,116.0,4,Automático,B9B9 Azul Cosmos (metalizado),20,True,Madrid,49,542,10,4910,1,29,1,1,B9B9 Azul Cosmos,275,False,0
PORSCHE,Cayenne,PORSCHE Cayenne Turbo S 5p.,34900,Gasolina,2006.0,51000,521.0,5,Automático,Negro,16,True,Málaga,67,797,5,6705,1,32,1,1,Negro,526,False,0
MERCEDES-BENZ,Clase A,MERCEDES-BENZ Clase A A 200 d 5p.,22450,Diésel,2018.0,18000,136.0,5,Manual,Rojo,9,True,Sevilla,56,660,26,5626,0,39,0,1,Rojo,612,False,0
SEAT,Ateca,SEAT Ateca 2.0 TDI 110kW 150CV SS FR Edition 5p.,27990,Diésel,2020.0,11940,150.0,5,Manual,Gris / Plata,44,True,Madrid,27,643,15,2715,0,29,0,1,Gris / Plata,412,False,0
AUDI,A3,AUDI A3 30 TFSI 85kW 116CV Sportback 5p.,23100,Gasolina,2018.0,16200,116.0,5,Manual,Blanco,45,True,Guipúzcoa,49,542,10,4910,1,20,0,1,Blanco,282,False,0
KIA,e-Niro,KIA eNiro eNiro 150kW 204CV Drive Long Range 5p.,31800,Eléctrico,2021.0,25,204.0,5,Automático,Gris / Plata (PLATA),5,True,Valencia,40,738,28,4028,6,45,1,1,Gris / Plata,412,True,1
NISSAN,QASHQAI,NISSAN QASHQAI dCi 150CV 110kW 4x4i VISIA 5p.,23700,Diésel,2019.0,1,150.0,5,Manual,Blanco,33,True,Toledo,37,548,35,3735,0,44,0,1,Blanco,282,True,1
PEUGEOT,508,PEUGEOT 508 5P GT Line BlueHDi 120kW 160 SS EAT8 5p.,36995,Diésel,2019.0,10000,180.0,5,Automático,Blanco,8,True,Castellón,29,557,35,2935,0,10,1,1,Blanco,282,False,0
MERCEDES-BENZ,Clase GLE Coupé,MERCEDES-BENZ Clase GLE Coupe GLE 350 d 4MATIC 5p.,48900,Diésel,2016.0,103784,258.0,5,Automático,Negro,19,True,Valencia,56,830,42,5642,0,45,1,1,Negro,526,False,0
BMW,X6,BMW X6 xDrive30d 5p.,45900,Diésel,2017.0,40255,258.0,5,Automático,A52 Spacegrau (metalizado),25,True,Vizcaya,50,790,19,5019,0,47,1,1,A52 Spacegrau,208,False,0
VOLKSWAGEN,Tiguan,VOLKSWAGEN Tiguan Advance 1.5 TSI 110kW 150CV 5p.,26500,Gasolina,2019.0,21323,150.0,5,Manual,Blanco (0Q0Q Blanco Puro),13,True,Albacete,38,649,29,3829,1,1,0,1,Blanco,282,False,0
HONDA,Civic,HONDA Civic 1.0 IVTEC TURBO ELEGANCE NAV 5p.,21990,Gasolina,2020.0,200,126.0,5,Manual,Blanco,31,True,Córdoba,30,404,9,3009,1,16,0,1,Blanco,282,True,1
AUDI,Q7,AUDI Q7 3.0 TDI Clean Diesel q.tip. DPF Ambition 5p.,23999,Diésel,2010.0,109000,240.0,5,Automático,Blanco (Ibis),38,True,Madrid,49,734,26,4926,0,29,1,1,Blanco,282,False,0
MINI,Countryman,MINI Countryman Cooper S E ALL4 5p.,36200,Híbrido enchufable,2020.0,7500,224.0,5,Automático,C2M Island Blue (metalizada),12,True,Madrid,41,631,4,4104,5,29,1,1,C2M Island Blue,327,True,1
AUDI,Q2,AUDI Q2 sport ed 1.6 TDI 85kW 116CV S tronic 5p.,23900,Diésel,2017.0,72000,116.0,5,Automático,Blanco,19,True,Valencia,49,684,18,4918,0,45,1,1,Blanco,282,False,0
PEUGEOT,3008 Hybrid,PEUGEOT 3008 Hybrid 300 eEAT8 GT 5p.,41750,Híbrido enchufable,2020.0,4000,300.0,5,Automático,Blanco Nacarado (3 capas),39,True,Cuenca,29,783,43,2943,5,13,1,1,Blanco Nacarado,301,True,1
SUZUKI,Vitara,SUZUKI Vitara 1.4 T GLX 4WD 6AT SR 5p.,22490,Gasolina,2019.0,15000,140.0,5,Automático,Azul,14,True,Barcelona,31,580,12,3112,1,7,1,1,Azul,234,False,0
ALFA ROMEO,Stelvio,ALFA ROMEO Stelvio 2.2 Diesel 154kW 210CV Executive Q4 5p.,44900,Diésel,2020.0,1,210.0,5,Automático,Blanco,7,True,Valladolid,43,782,12,4312,0,46,1,1,Blanco,282,True,1
NISSAN,X-TRAIL,NISSAN XTRAIL 5P DIGT 120 kW 160 CV E6D DCT NCONN. 5p.,24900,Gasolina,2019.0,23000,160.0,5,Automático,Blanco,1,True,Madrid,37,623,41,3741,1,29,1,1,Blanco,282,False,0
LAND-ROVER,Range Rover Evoque,LAND-ROVER Range Rover Evoque 2.0 D150 S AUTO 4WD MHEV 5p.,45900,Híbrido,2020.0,0,150.0,5,Automático,Rojo (FIRENZE RED),5,True,Toledo,62,722,3,6203,4,44,1,1,Rojo,612,True,1
BMW,X1,BMW X1 sDrive18d 5p.,22590,Diésel,2017.0,80778,150.0,5,Automático,Blanco,24,True,Madrid,50,637,8,5008,0,29,1,1,Blanco,282,False,0
AUDI,Q2,AUDI Q2 Sport 30 TFSI 85kW 116CV 5p.,27900,Gasolina,2020.0,100,116.0,5,Manual,Rojo,30,True,Tarragona,49,684,18,4918,1,41,0,1,Rojo,612,True,1
MERCEDES-BENZ,Clase SLK,MERCEDES-BENZ Clase SLK SLK 200 2p.,22900,Gasolina,2013.0,71723,184.0,2,Automático,963 Gris Indio (metalizado),26,True,Madrid,56,441,12,5612,1,29,1,1,963 Gris Indio,184,False,0
CITROEN,Jumper,CITROEN Jumper BlueHDi 121KW Cam. D.Cab.35 Heavy L4,26760,Diésel,2020.0,2,165.0,4,Manual,Blanco (Blanco Blanquise),20,True,León,20,530,34,2034,0,26,0,1,Blanco,282,True,1
AUDI,A4,AUDI A4 S line 35 TDI 120kW 163CV S tronic 4p.,37590,Diésel,2019.0,0,163.0,4,Automático,Gris / Plata,7,True,Madrid,49,525,9,4909,0,29,1,1,Gris / Plata,412,True,1
MERCEDES-BENZ,Clase E,MERCEDES-BENZ Clase E E 220 d 4p.,39900,Diésel,2019.0,19725,194.0,4,Automático,Gris / Plata (IRIDIO),28,True,Sevilla,56,661,27,5627,0,39,1,1,Gris / Plata,412,False,0
HYUNDAI,i40,HYUNDAI i40 1.6 GDi Tecno 4p.,22500,Gasolina,2020.0,2,135.0,4,Manual,Blanco,17,True,Madrid,35,442,21,3521,1,29,0,1,Blanco,282,True,1
AUDI,Q3,AUDI Q3 Design ed 2.0 TDI 110kW 150CV S tronic 5p.,24800,Diésel,2017.0,60000,150.0,5,Automático,Negro,19,True,Teruel,49,693,20,4920,0,43,1,1,Negro,526,False,0
NISSAN,X-TRAIL,NISSAN XTRAIL 5 Plazas dCi 96 kW 130 CV TEKNA 5p.,24500,Diésel,2018.0,22410,130.0,5,Manual,Blanco,29,True,Vizcaya,37,623,41,3741,0,47,0,1,Blanco,282,False,0
FIAT,500,FIAT 500 Icon Hb 320km 85kW 118CV 3p.,34700,Eléctrico,2021.0,0,118.0,3,Automático,Rojo (Rosa Dorado),54,True,Salamanca,18,416,23,1823,6,37,1,1,Rojo,612,True,1
TOYOTA,C-HR,TOYOTA CHR 1.8 125H Dynamic Plus 5p.,22500,Híbrido,2017.0,72320,122.0,5,Automático,Blanco (Bitono),11,True,Girona,33,616,23,3323,4,17,1,1,Blanco,282,False,0
NISSAN,X-TRAIL,NISSAN XTRAIL 7P DIGT 120 kW 160 CV E6D DCT NTEC 5p.,25900,Gasolina,2020.0,2855,160.0,5,Automático,Gris / Plata (Gris oscuro),16,True,A Coruña,37,623,41,3741,1,0,1,1,Gris / Plata,412,True,1
MERCEDES-BENZ,GLA,MERCEDES-BENZ GLA GLA 200 5p.,30400,Gasolina,2020.0,5500,156.0,5,Automático,Rojo,0,True,Huelva,56,792,33,5633,1,21,1,1,Rojo,612,True,1
MERCEDES-BENZ,GLA,MERCEDES-BENZ GLA GLA 250 e 5p.,45000,Híbrido enchufable,2020.0,4000,218.0,5,Automático,Negro,13,True,Madrid,56,792,33,5633,5,29,1,1,Negro,526,True,1
MERCEDES-BENZ,Clase V,MERCEDES-BENZ Clase V 300 d Avantgarde Largo 5p.,67900,Diésel,2020.0,500,239.0,5,Automático,Negro,29,True,Tarragona,56,794,34,5634,0,41,1,1,Negro,526,True,1
LEXUS,GS,LEXUS GS 300h Corporate 4p.,22995,Híbrido,2014.0,132000,223.0,4,Automático,Negro,32,True,Valencia,54,677,14,5414,4,45,1,1,Negro,526,False,0
FIAT,Ducato,FIAT Ducato 35 2.3 Multijet Furgon Largo Alto 130cv,21900,Diésel,2017.0,47717,130.0,4,Manual,Blanco,9,True,Guipúzcoa,18,582,31,1831,0,20,0,1,Blanco,282,False,0
VOLKSWAGEN,Golf,VOLKSWAGEN Golf Style 1.5 eTSI 110kW 150CV DSG 5p.,33350,Gasolina,2020.0,0,150.0,5,Automático,Amarillo,30,True,Madrid,38,471,17,3817,1,29,1,1,Amarillo,230,True,1
MERCEDES-BENZ,Vito,MERCEDES-BENZ Vito 200 d Marco Polo Activity Largo 4p.,39990,Diésel,2016.0,129000,136.0,4,Manual,Blanco,53,True,Madrid,56,589,21,5621,0,29,0,1,Blanco,282,False,0
TOYOTA,C-HR,TOYOTA CHR 2.0 180H Kaji Edition 5p.,27490,Híbrido,2020.0,7173,184.0,5,Automático,Naranja (Kaji),19,True,Barcelona,33,616,23,3323,4,7,1,1,Naranja,523,True,1
MERCEDES-BENZ,CLA,MERCEDES-BENZ CLA CLA 200 D DCT 4p.,36900,Diésel,2020.0,100,150.0,4,Automático,Azul,5,True,A Coruña,56,805,38,5638,0,0,1,1,Azul,234,True,1
AUDI,A1,AUDI A1 Sportback Advanced 25 TFSI 70kW 95CV 5p.,21900,Gasolina,2020.0,2500,95.0,5,Manual,Blanco (Negro Mito Metalizado),16,True,Burgos,49,522,8,4908,1,8,0,1,Blanco,282,True,1
CITROEN,Jumper,CITROEN Jumper BlueHDi 88KW 120CV SS Combi 33 L2H2,22999,Diésel,2019.0,35560,120.0,4,Manual,Blanco,25,True,Álava,20,530,34,2034,0,50,0,1,Blanco,282,False,0
BMW,X3,BMW X3 XDRIVE20D 5p.,47900,Diésel,2019.0,20500,190.0,5,Automático,416 Carbonschwarz (metalizada),30,True,Vizcaya,50,662,11,5011,0,47,1,1,416 Carbonschwarz,102,False,0
VOLKSWAGEN,Golf,VOLKSWAGEN Golf eGolf ePower 110 kW 136CV 5p.,25500,Eléctrico,2019.0,18000,136.0,5,Automático,Blanco (0Q0Q Blanco Puro),13,True,Asturias,38,471,17,3817,6,4,1,1,Blanco,282,False,0
MERCEDES-BENZ,Clase C,MERCEDES-BENZ Clase C C 250 BlueTEC AMG Line 4p.,22990,Diésel,2015.0,117700,204.0,4,Automático,Gris / Plata,31,True,Castellón,56,645,24,5624,0,10,1,1,Gris / Plata,412,False,0
MERCEDES-BENZ,Clase GLA,MERCEDES-BENZ Clase GLA GLA 220 CDI Urban 5p.,22900,Diésel,2015.0,55000,170.0,5,Automático,Blanco,10,False,Valencia,56,676,29,5629,0,45,1,0,Blanco,282,False,0
VOLKSWAGEN,T-Cross,VOLKSWAGEN TCross Sport 1.0 TSI 81kW 110CV DSG 5p.,24600,Gasolina,2020.0,12,110.0,5,Automático,0Z0Z Turquesa Makena (metalizado),16,True,A Coruña,38,621,26,3826,1,0,1,1,0Z0Z Turquesa Makena,30,True,1
LAND-ROVER,Range Rover Evoque,LAND-ROVER Range Rover Evoque 2.0 D150 AUTO 4WD MHEV 5p.,42900,Híbrido,2020.0,0,150.0,5,Automático,Negro,13,True,Murcia,62,722,3,6203,4,31,1,1,Negro,526,True,1
PEUGEOT,3008,PEUGEOT 3008 1.5L BlueHDi 96kW 130CV SS GT Line 5p.,24490,Diésel,2018.0,45615,130.0,5,Manual,Rojo,16,True,Barcelona,29,613,38,2938,0,7,0,1,Rojo,612,False,0
BMW,Serie 4,BMW Serie 4 420d 2p.,25990,Diésel,2014.0,43000,184.0,2,Automático,Negro (black shaphire ),17,True,Madrid,50,731,14,5014,0,29,1,1,Negro,526,False,0
MERCEDES-BENZ,Clase C,MERCEDES-BENZ Clase C C 220 BlueTEC AMG Line 4p.,21999,Diésel,2015.0,97000,170.0,4,Automático,Azul,54,True,Málaga,56,645,24,5624,0,32,1,1,Azul,234,False,0
KIA,Niro,KIA Niro 1.6 GDi Hibrido 104kW 141CV Drive 5p.,21995,Híbrido,2018.0,13500,141.0,5,Manual,Blanco (CLEAR WHITE),18,True,Barcelona,40,633,23,4023,4,7,0,1,Blanco,282,False,0
PORSCHE,Macan,PORSCHE Macan S 5p.,42600,Gasolina,2015.0,120548,340.0,5,Automático,Azul (N1N1 Azul),32,True,Madrid,67,825,7,6707,1,29,1,1,Azul,234,False,0
JAGUAR,XJ,JAGUAR XJ 3.0 Diesel SWB Luxury 4p.,27500,Diésel,2015.0,125500,275.0,4,Automático,Gris / Plata (Gris),51,True,Madrid,57,509,4,5704,0,29,1,1,Gris / Plata,412,False,0
LEXUS,GS,LEXUS GS 300h Hybrid Plus 4p.,21980,Híbrido,2013.0,93000,223.0,4,Automático,Gris / Plata (GRIS OSCURO MICA),38,True,Madrid,54,677,14,5414,4,29,1,1,Gris / Plata,412,False,0
CITROEN,C5 Aircross Hybrid,CITROEN C5 Aircross Hybrid 225 eEAT8 Shine 5p.,40600,Híbrido enchufable,2020.0,0,225.0,5,Automático,Blanco,10,True,Valladolid,20,767,41,2041,5,46,1,1,Blanco,282,True,1
MERCEDES-BENZ,Clase C,MERCEDES-BENZ Clase C MercedesAMG C 43 4MATIC Estate 5p.,37900,Gasolina,2017.0,75000,367.0,5,Automático,Negro,47,True,Alicante,56,645,24,5624,1,2,1,1,Negro,526,False,0
MASERATI,Levante,MASERATI Levante S 5p.,68900,Gasolina,2017.0,23000,430.0,5,Automático,Blanco,30,True,Madrid,66,844,6,6606,1,29,1,1,Blanco,282,False,0
PEUGEOT,3008,PEUGEOT 3008 1.2 PURETECH 96KW 130CV ALLURE SS 5p.,24500,Gasolina,2019.0,11311,130.0,5,Manual,Blanco,20,True,Madrid,29,613,38,2938,1,29,0,1,Blanco,282,False,0
VOLVO,XC90,VOLVO XC90 2.0 D5 AWD Momentum Auto 5p.,37900,Diésel,2016.0,99000,225.0,5,Automático,Gris / Plata (SAVILE),20,True,Lugo,51,747,18,5118,0,28,1,1,Gris / Plata,412,False,0
AUDI,Q5,AUDI Q5 2.0 TDI clean 190CV quatt S tron S line 5p.,29700,Diésel,2016.0,66687,190.0,5,Automático,Blanco (T9T9 Blanco Ibis),13,True,Barcelona,49,700,22,4922,0,7,1,1,Blanco,282,False,0
MERCEDES-BENZ,Clase A,MERCEDES-BENZ Clase A Sedan A 200 4p.,35900,Gasolina,2019.0,4500,163.0,4,Automático,Blanco,25,True,Madrid,56,660,26,5626,1,29,1,1,Blanco,282,True,1
VOLKSWAGEN,Golf,VOLKSWAGEN Golf RLine 1.5 eTSI 110kW 150CV DSG 5p.,32900,Híbrido,2020.0,900,150.0,5,Automático,Blanco,54,True,Madrid,38,471,17,3817,4,29,1,1,Blanco,282,True,1
MERCEDES-BENZ,Clase A,MERCEDES-BENZ Clase A A 250 Sport 4MATIC 5p.,28900,Gasolina,2016.0,55500,218.0,5,Automático,Gris / Plata,23,True,Granada,56,660,26,5626,1,18,1,1,Gris / Plata,412,False,0
BMW,i8,BMW i8 i8 2p.,70900,Híbrido enchufable,2015.0,61900,362.0,2,Automático,Vinilado Gris Mate (Protonic Blue original),35,True,Madrid,50,852,21,5021,5,29,1,1,Vinilado Gris Mate,670,False,0
MERCEDES-BENZ,Clase A,MERCEDES-BENZ Clase A A 200 d 5p.,29900,Diésel,2019.0,13600,150.0,5,Automático,Negro,25,True,Pontevedra,56,660,26,5626,0,36,1,1,Negro,526,False,0
FORD,Focus,FORD Focus 2.3 Ecoboost 206kW ST 3 5p.,31900,Gasolina,2020.0,11027,280.0,5,Manual,Rojo,11,True,Valencia,24,384,18,2418,1,45,0,1,Rojo,612,False,0
RENAULT,Espace,RENAULT Espace Limited Blue dCi 118 kW 160CV EDC 5p.,31990,Diésel,2020.0,4557,160.0,5,Automático,Marrón,12,True,Barcelona,19,511,35,1935,0,7,1,1,Marrón,505,True,1
BMW,Serie 5,BMW Serie 5 530dA xDrive Touring 5p.,32000,Diésel,2018.0,114031,265.0,5,Automático,Azul (Imperial Blau),54,True,Madrid,50,593,7,5007,0,29,1,1,Azul,234,False,0
MERCEDES-BENZ,Clase GLA,MERCEDES-BENZ Clase GLA MercedesAMG GLA 45 4MATIC 5p.,34900,Gasolina,2016.0,72000,381.0,5,Automático,Blanco,10,True,Barcelona,56,676,29,5629,1,7,1,1,Blanco,282,False,0
MERCEDES-BENZ,Clase A,MERCEDES-BENZ Clase A Sedan A 180 d 4p.,30600,Diésel,2020.0,4753,116.0,4,Automático,Blanco,30,True,Valencia,56,660,26,5626,0,45,1,1,Blanco,282,True,1
KIA,Niro PHEV,KIA Niro PHEV 1.6 GDi PHEV 104kW 141CV Drive 5p.,29900,Híbrido enchufable,2020.0,8200,141.0,5,Automático,Gris / Plata,7,True,Tarragona,40,707,26,4026,5,41,1,1,Gris / Plata,412,True,1
LEXUS,CT,LEXUS CT 1.8 200h Business 5p.,23900,Híbrido,2020.0,4500,136.0,5,Automático,Gris / Plata (Titanium),11,True,Tarragona,54,538,12,5412,4,41,1,1,Gris / Plata,412,True,1
PEUGEOT,2008,PEUGEOT 2008 Allure BlueHDI 130 SS EAT8 5p.,26800,Diésel,2020.0,0,130.0,5,Automático,Azul (AZUL VERTIGO),17,True,Asturias,29,502,33,2933,0,4,1,1,Azul,234,True,1
AUDI,Q3,AUDI Q3 Attraction 1.4 TFSI 110kW ultra CoD 5p.,23900,Gasolina,2018.0,93000,150.0,5,Manual,Gris / Plata,13,True,Badajoz,49,693,20,4920,1,5,0,1,Gris / Plata,412,False,0
OPEL,Insignia,OPEL Insignia GS 1.6 CDTi 100kW Turbo D 120 Aniversar. 5p.,22990,Diésel,2020.0,5,136.0,5,Manual,Blanco,15,True,Ávila,23,443,21,2321,0,51,0,1,Blanco,282,True,1
MINI,Countryman,MINI Countryman Cooper D 5p.,26900,Diésel,2020.0,15000,150.0,5,Manual,B15 Light White (sÃ³lida),36,True,Toledo,41,631,4,4104,0,44,0,1,B15 Light White,258,False,0
MERCEDES-BENZ,Clase A,MERCEDES-BENZ Clase A A 180 d 5p.,26995,Diésel,2019.0,23819,116.0,5,Automático,Rojo (Rojo Júpiter),19,True,Valladolid,56,660,26,5626,0,46,1,1,Rojo,612,False,0
MERCEDES-BENZ,Clase C,MERCEDES-BENZ Clase C C 220 d 4p.,34999,Diésel,2019.0,24500,194.0,4,Automático,Gris / Plata,54,True,Albacete,56,645,24,5624,0,1,1,1,Gris / Plata,412,False,0
HYUNDAI,IONIQ,HYUNDAI IONIQ 1.6 GDI PHEV Style DT 5p.,27990,Híbrido enchufable,2019.0,7745,141.0,5,Automático,Azul,30,True,Madrid,35,620,28,3528,5,29,1,1,Azul,234,True,1
AUDI,A5,AUDI A5 Coupe 2.0 TFSI 211cv multitronic 2p.,24500,Gasolina,2013.0,110000,211.0,2,Automático,Blanco,3,False,Ciudad Real,49,659,14,4914,1,12,1,0,Blanco,282,False,0
MERCEDES-BENZ,Clase A,MERCEDES-BENZ Clase A A 200 d 5p.,43246,Diésel,2020.0,0,150.0,5,Automático,designo gris magnp (MATE),23,True,Madrid,56,660,26,5626,0,29,1,1,designo gris magnp,699,True,1
AUDI,A4,AUDI A4 Avant S line 35 TDI 110kW S tronic 5p.,34900,Diésel,2019.0,19500,150.0,5,Automático,Blanco,41,True,Tarragona,49,525,9,4909,0,41,1,1,Blanco,282,False,0
MERCEDES-BENZ,Clase S,MERCEDES-BENZ Clase S S 320 CDI 4p.,22000,Diésel,2007.0,199850,235.0,4,Automático,Azul,0,True,Valladolid,56,749,31,5631,0,46,1,1,Azul,234,False,0
DS,DS 7 Crossback E-Tense,DS DS 7 Crossback ETense 1.6 ETense 300 GRAND CHIC Auto 4WD 5p.,57999,Híbrido enchufable,2020.0,5,300.0,5,Automático,Negro,35,True,Álava,55,819,9,5509,5,50,1,1,Negro,526,True,1
BMW,X1,BMW X1 sDrive18d 5p.,23680,Diésel,2017.0,46300,150.0,5,Manual,Negro,30,True,Madrid,50,637,8,5008,0,29,0,1,Negro,526,False,0
